trace_id,service_name,timestamp,metric_name,value,status
167bdf3f-caa4-410a-b2d2-25ac77f55baa,cache,2026-01-31 17:09:21.336672,request_duration_ms,4.54,ok
167bdf3f-caa4-410a-b2d2-25ac77f55baa,order,2026-01-31 17:09:21.323998,request_duration_ms,108.69,ok
167bdf3f-caa4-410a-b2d2-25ac77f55baa,payment,2026-01-31 17:09:21.340598,request_duration_ms,244.86,ok
167bdf3f-caa4-410a-b2d2-25ac77f55baa,payment-gateway,2026-01-31 17:09:21.355791,request_duration_ms,453.61,ok
167bdf3f-caa4-410a-b2d2-25ac77f55baa,fraud-detection,2026-01-31 17:09:21.346012,request_duration_ms,141.52,ok
167bdf3f-caa4-410a-b2d2-25ac77f55baa,inventory,2026-01-31 17:09:21.337707,request_duration_ms,57.36,ok
167bdf3f-caa4-410a-b2d2-25ac77f55baa,inventory-db,2026-01-31 17:09:21.351656,request_duration_ms,27.74,ok
167bdf3f-caa4-410a-b2d2-25ac77f55baa,shipping,2026-01-31 17:09:21.335544,request_duration_ms,196.03,ok
167bdf3f-caa4-410a-b2d2-25ac77f55baa,logistics-api,2026-01-31 17:09:21.354037,request_duration_ms,176.96,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,auth,2026-01-28 17:09:21.326278,request_duration_ms,60.07,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,user-db,2026-01-28 17:09:21.341337,request_duration_ms,15.31,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,catalog,2026-01-28 17:09:21.328165,request_duration_ms,33.45,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,catalog-db,2026-01-28 17:09:21.345885,request_duration_ms,22.87,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,cache,2026-01-28 17:09:21.337804,request_duration_ms,5.55,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,order,2026-01-28 17:09:21.322636,request_duration_ms,100.53,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,payment,2026-01-28 17:09:21.341741,request_duration_ms,213.86,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,payment-gateway,2026-01-28 17:09:21.355974,request_duration_ms,308.8,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,fraud-detection,2026-01-28 17:09:21.346747,request_duration_ms,102.68,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,inventory,2026-01-28 17:09:21.336336,request_duration_ms,54.27,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,inventory-db,2026-01-28 17:09:21.347968,request_duration_ms,20.8,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,shipping,2026-01-28 17:09:21.341154,request_duration_ms,176.7,ok
386eb983-daba-405b-b3ff-78c0b6e1c1da,logistics-api,2026-01-28 17:09:21.347426,request_duration_ms,219.85,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,auth,2026-01-31 17:09:21.332646,request_duration_ms,221.61,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,user-db,2026-01-31 17:09:21.342302,request_duration_ms,118.33,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,catalog,2026-01-31 17:09:21.320576,request_duration_ms,99.13,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,catalog-db,2026-01-31 17:09:21.340335,request_duration_ms,131.39,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,cache,2026-01-31 17:09:21.337103,request_duration_ms,26.85,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,order,2026-01-31 17:09:21.331658,request_duration_ms,516.3,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,payment,2026-01-31 17:09:21.347433,request_duration_ms,1087.23,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,payment-gateway,2026-01-31 17:09:21.358428,request_duration_ms,1269.95,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,fraud-detection,2026-01-31 17:09:21.362747,request_duration_ms,801.15,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,inventory,2026-01-31 17:09:21.349565,request_duration_ms,268.74,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,inventory-db,2026-01-31 17:09:21.366241,request_duration_ms,94.67,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,shipping,2026-01-31 17:09:21.348720,request_duration_ms,862.06,ok
1e89a35f-7adb-42cc-95ef-86c03eb84bc2,logistics-api,2026-01-31 17:09:21.360688,request_duration_ms,1121.87,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,auth,2026-01-12 17:09:21.330553,request_duration_ms,631.78,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,user-db,2026-01-12 17:09:21.344485,request_duration_ms,258.76,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,catalog,2026-01-12 17:09:21.327722,request_duration_ms,356.81,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,catalog-db,2026-01-12 17:09:21.345181,request_duration_ms,193.78,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,cache,2026-01-12 17:09:21.343877,request_duration_ms,44.4,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,order,2026-01-12 17:09:21.322241,request_duration_ms,1044.85,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,payment,2026-01-12 17:09:21.335060,request_duration_ms,2236.12,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,payment-gateway,2026-01-12 17:09:21.341222,request_duration_ms,2437.6,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,fraud-detection,2026-01-12 17:09:21.344856,request_duration_ms,1068.93,error
8c816e19-1cb6-48bf-b4ea-e73567c48a97,inventory,2026-01-12 17:09:21.332987,request_duration_ms,282.72,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,inventory-db,2026-01-12 17:09:21.344210,request_duration_ms,207.99,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,shipping,2026-01-12 17:09:21.328175,request_duration_ms,2289.95,ok
8c816e19-1cb6-48bf-b4ea-e73567c48a97,logistics-api,2026-01-12 17:09:21.344722,request_duration_ms,2534.02,error
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,auth,2026-01-29 17:09:21.323197,request_duration_ms,48.48,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,user-db,2026-01-29 17:09:21.340733,request_duration_ms,19.38,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,catalog,2026-01-29 17:09:21.330716,request_duration_ms,43.03,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,catalog-db,2026-01-29 17:09:21.339810,request_duration_ms,22.49,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,cache,2026-01-29 17:09:21.345749,request_duration_ms,6.71,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,order,2026-01-29 17:09:21.331326,request_duration_ms,155.06,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,payment,2026-01-29 17:09:21.344338,request_duration_ms,273.99,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,payment-gateway,2026-01-29 17:09:21.359283,request_duration_ms,277.65,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,fraud-detection,2026-01-29 17:09:21.362341,request_duration_ms,102.42,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,inventory,2026-01-29 17:09:21.341236,request_duration_ms,43.2,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,inventory-db,2026-01-29 17:09:21.359431,request_duration_ms,22.57,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,shipping,2026-01-29 17:09:21.342649,request_duration_ms,197.01,ok
ea78b7b5-74ed-4ded-acae-9ca7a4043eb0,logistics-api,2026-01-29 17:09:21.358884,request_duration_ms,161.25,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,auth,2026-02-03 17:09:21.328676,request_duration_ms,60.53,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,user-db,2026-02-03 17:09:21.336666,request_duration_ms,12.4,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,catalog,2026-02-03 17:09:21.320793,request_duration_ms,38.28,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,catalog-db,2026-02-03 17:09:21.329062,request_duration_ms,22.84,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,cache,2026-02-03 17:09:21.328310,request_duration_ms,6.34,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,order,2026-02-03 17:09:21.320618,request_duration_ms,145.05,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,payment,2026-02-03 17:09:21.327239,request_duration_ms,181.31,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,payment-gateway,2026-02-03 17:09:21.342399,request_duration_ms,487.71,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,fraud-detection,2026-02-03 17:09:21.342964,request_duration_ms,73.57,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,inventory,2026-02-03 17:09:21.335027,request_duration_ms,31.58,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,inventory-db,2026-02-03 17:09:21.352781,request_duration_ms,32.08,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,shipping,2026-02-03 17:09:21.340376,request_duration_ms,212.56,ok
c4be31f0-1fe5-4311-8f6d-5d07cd75c3dd,logistics-api,2026-02-03 17:09:21.351802,request_duration_ms,200.51,ok
dd8e33cf-6939-4044-8be6-c6f18c635699,catalog,2026-01-31 17:09:21.330009,request_duration_ms,33.99,ok
dd8e33cf-6939-4044-8be6-c6f18c635699,catalog-db,2026-01-31 17:09:21.345619,request_duration_ms,542.29,error
dd8e33cf-6939-4044-8be6-c6f18c635699,cache,2026-01-31 17:09:21.344248,request_duration_ms,5.12,ok
dd8e33cf-6939-4044-8be6-c6f18c635699,order,2026-01-31 17:09:21.327448,request_duration_ms,101.76,ok
dd8e33cf-6939-4044-8be6-c6f18c635699,payment,2026-01-31 17:09:21.341335,request_duration_ms,2638.29,error
dd8e33cf-6939-4044-8be6-c6f18c635699,fraud-detection,2026-01-31 17:09:21.357592,request_duration_ms,84.99,ok
dd8e33cf-6939-4044-8be6-c6f18c635699,inventory,2026-01-31 17:09:21.342471,request_duration_ms,808.57,error
dd8e33cf-6939-4044-8be6-c6f18c635699,shipping,2026-01-31 17:09:21.335630,request_duration_ms,137.16,ok
dd8e33cf-6939-4044-8be6-c6f18c635699,logistics-api,2026-01-31 17:09:21.345735,request_duration_ms,179.29,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,auth,2026-01-19 17:09:21.329103,request_duration_ms,49.89,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,user-db,2026-01-19 17:09:21.340199,request_duration_ms,14.95,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,catalog,2026-01-19 17:09:21.328495,request_duration_ms,37.11,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,catalog-db,2026-01-19 17:09:21.333754,request_duration_ms,22.31,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,cache,2026-01-19 17:09:21.337145,request_duration_ms,6.36,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,order,2026-01-19 17:09:21.329656,request_duration_ms,92.85,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,payment,2026-01-19 17:09:21.342912,request_duration_ms,194.29,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,payment-gateway,2026-01-19 17:09:21.352511,request_duration_ms,308.01,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,fraud-detection,2026-01-19 17:09:21.352645,request_duration_ms,122.36,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,inventory,2026-01-19 17:09:21.345008,request_duration_ms,38.17,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,inventory-db,2026-01-19 17:09:21.354155,request_duration_ms,30.46,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,shipping,2026-01-19 17:09:21.343608,request_duration_ms,208.43,ok
0e0fa972-81e8-407b-81f5-e3ff7ef4209c,logistics-api,2026-01-19 17:09:21.353052,request_duration_ms,230.09,ok
db7ab2de-b59c-43ea-95a7-35da3d8dc841,auth,2026-01-19 17:09:21.326318,request_duration_ms,50.08,ok
db7ab2de-b59c-43ea-95a7-35da3d8dc841,user-db,2026-01-19 17:09:21.339618,request_duration_ms,15.66,ok
db7ab2de-b59c-43ea-95a7-35da3d8dc841,catalog,2026-01-19 17:09:21.324097,request_duration_ms,33.14,ok
db7ab2de-b59c-43ea-95a7-35da3d8dc841,catalog-db,2026-01-19 17:09:21.336460,request_duration_ms,18.74,ok
db7ab2de-b59c-43ea-95a7-35da3d8dc841,cache,2026-01-19 17:09:21.337708,request_duration_ms,4.78,ok
db7ab2de-b59c-43ea-95a7-35da3d8dc841,order,2026-01-19 17:09:21.328810,request_duration_ms,1794.58,error
db7ab2de-b59c-43ea-95a7-35da3d8dc841,shipping,2026-01-19 17:09:21.342465,request_duration_ms,138.42,ok
db7ab2de-b59c-43ea-95a7-35da3d8dc841,logistics-api,2026-01-19 17:09:21.349741,request_duration_ms,209.9,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,auth,2026-01-11 17:09:21.324258,request_duration_ms,62.39,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,user-db,2026-01-11 17:09:21.341119,request_duration_ms,16.91,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,catalog,2026-01-11 17:09:21.329239,request_duration_ms,34.65,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,catalog-db,2026-01-11 17:09:21.349089,request_duration_ms,17.72,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,cache,2026-01-11 17:09:21.343383,request_duration_ms,7.2,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,order,2026-01-11 17:09:21.325598,request_duration_ms,114.88,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,payment,2026-01-11 17:09:21.332954,request_duration_ms,203.37,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,payment-gateway,2026-01-11 17:09:21.337994,request_duration_ms,283.77,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,fraud-detection,2026-01-11 17:09:21.342323,request_duration_ms,91.54,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,inventory,2026-01-11 17:09:21.341143,request_duration_ms,50.38,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,inventory-db,2026-01-11 17:09:21.360002,request_duration_ms,31.4,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,shipping,2026-01-11 17:09:21.340516,request_duration_ms,227.71,ok
44c20431-95f6-4dae-86fc-abb4dfc86aee,logistics-api,2026-01-11 17:09:21.353684,request_duration_ms,243.08,ok
