trace_id,span_id,parent_span_id,service_name,operation_name,start_time,end_time,duration_ms,status,fault_scenario,http_status_code,error_message
52d31e87-9de3-4a8d-974a-3703eaed59e1,7f6ac804-7a84-4d6a-8e6b-d1bfb809a57c,3ec19382-9e92-4b00-9c86-93b692690b7f,payment-gateway,payment.call_payment-gateway,2026-01-13 17:09:21.352107,2026-01-13 17:09:21.597751,245.64,error,normal,503,payment-gateway: Internal server error
52d31e87-9de3-4a8d-974a-3703eaed59e1,f5a2100b-6aa7-4897-ba4a-45bf1303836a,3ec19382-9e92-4b00-9c86-93b692690b7f,fraud-detection,payment.call_fraud-detection,2026-01-13 17:09:21.362282,2026-01-13 17:09:21.474508,112.23,ok,normal,200,
52d31e87-9de3-4a8d-974a-3703eaed59e1,4476d1fe-ac67-4101-91d3-2b95f9c3c73c,1bf18c00-26d1-4f24-86bd-88daf9b55a71,inventory,order.call_inventory,2026-01-13 17:09:21.333037,2026-01-13 17:09:21.386376,53.34,ok,normal,200,
52d31e87-9de3-4a8d-974a-3703eaed59e1,692ca6df-9b00-4ed2-8505-9ed717d16854,4476d1fe-ac67-4101-91d3-2b95f9c3c73c,inventory-db,inventory.call_inventory-db,2026-01-13 17:09:21.345652,2026-01-13 17:09:21.367869,22.22,ok,normal,200,
52d31e87-9de3-4a8d-974a-3703eaed59e1,b8955319-ef6d-43a8-8b0e-c1278627e816,1bf18c00-26d1-4f24-86bd-88daf9b55a71,shipping,order.call_shipping,2026-01-13 17:09:21.333864,2026-01-13 17:09:21.524339,190.47,ok,normal,200,
52d31e87-9de3-4a8d-974a-3703eaed59e1,5886ffa6-f9bf-42cf-8173-f1505f9a7ebb,b8955319-ef6d-43a8-8b0e-c1278627e816,logistics-api,shipping.call_logistics-api,2026-01-13 17:09:21.352641,2026-01-13 17:09:21.552782,200.14,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,8f9f0cf6-b08e-42d4-af66-991b3c7541c3,,gateway,http.request,2026-02-07 17:09:21.311440,2026-02-07 17:09:21.326414,14.97,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,98dfaee7-1cab-4a90-bab7-e952ba49e95b,8f9f0cf6-b08e-42d4-af66-991b3c7541c3,auth,gateway.call_auth,2026-02-07 17:09:21.328915,2026-02-07 17:09:21.377723,48.81,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,5a0872f4-9b69-4f25-9039-0cf96cc28373,98dfaee7-1cab-4a90-bab7-e952ba49e95b,user-db,auth.call_user-db,2026-02-07 17:09:21.347085,2026-02-07 17:09:21.367543,20.46,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,40fdab3f-a0a3-4cb7-aa62-cf65dad5af41,8f9f0cf6-b08e-42d4-af66-991b3c7541c3,catalog,gateway.call_catalog,2026-02-07 17:09:21.323730,2026-02-07 17:09:21.350740,27.01,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,c3f15a28-aa78-4623-bec2-88171b83dc46,40fdab3f-a0a3-4cb7-aa62-cf65dad5af41,catalog-db,catalog.call_catalog-db,2026-02-07 17:09:21.340218,2026-02-07 17:09:21.359850,19.63,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,e0af5358-43de-4b8c-9f22-92bc094d98fa,40fdab3f-a0a3-4cb7-aa62-cf65dad5af41,cache,catalog.call_cache,2026-02-07 17:09:21.336977,2026-02-07 17:09:21.342364,5.39,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,3e6e1d2e-8373-40ef-a0d9-780e73d7c1b8,8f9f0cf6-b08e-42d4-af66-991b3c7541c3,order,gateway.call_order,2026-02-07 17:09:21.322787,2026-02-07 17:09:21.409655,86.87,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,c12ff252-bd67-471a-9b46-e0925ceed488,3e6e1d2e-8373-40ef-a0d9-780e73d7c1b8,payment,order.call_payment,2026-02-07 17:09:21.338736,2026-02-07 17:09:21.521079,182.34,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,c5400f04-957d-4a78-8704-8a08e3e451fb,c12ff252-bd67-471a-9b46-e0925ceed488,payment-gateway,payment.call_payment-gateway,2026-02-07 17:09:21.358663,2026-02-07 17:09:21.747609,388.95,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,c0a54459-d42d-4b7a-8bf7-dfb700181c0b,c12ff252-bd67-471a-9b46-e0925ceed488,fraud-detection,payment.call_fraud-detection,2026-02-07 17:09:21.351500,2026-02-07 17:09:21.448601,97.1,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,bfe839dc-b656-41e4-86cd-807bd8ed775b,3e6e1d2e-8373-40ef-a0d9-780e73d7c1b8,inventory,order.call_inventory,2026-02-07 17:09:21.332858,2026-02-07 17:09:21.379008,46.15,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,a79463bf-8ece-4b64-9128-0f8f69663b4b,bfe839dc-b656-41e4-86cd-807bd8ed775b,inventory-db,inventory.call_inventory-db,2026-02-07 17:09:21.341161,2026-02-07 17:09:21.362009,20.85,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,13097f71-07ba-40a7-b262-37acd24a0aa9,3e6e1d2e-8373-40ef-a0d9-780e73d7c1b8,shipping,order.call_shipping,2026-02-07 17:09:21.331221,2026-02-07 17:09:21.522496,191.28,ok,normal,200,
43cb6042-c11f-4380-96f1-9683cf36dce3,c191b97d-da27-452e-9b7a-e5b5f6a18adb,13097f71-07ba-40a7-b262-37acd24a0aa9,logistics-api,shipping.call_logistics-api,2026-02-07 17:09:21.337284,2026-02-07 17:09:21.490460,153.18,ok,normal,200,
c59771d4-ad5c-4bee-9812-133d90489504,dc90e154-3a9a-4c44-83b9-bd922682f76b,,gateway,http.request,2026-02-04 17:09:21.311647,2026-02-04 17:09:21.322482,10.83,ok,timeout,200,
c59771d4-ad5c-4bee-9812-133d90489504,d39b7f06-7e4a-49f4-9a0a-3501177fe65f,dc90e154-3a9a-4c44-83b9-bd922682f76b,auth,gateway.call_auth,2026-02-04 17:09:21.327497,2026-02-04 17:09:21.378980,51.48,ok,timeout,200,
c59771d4-ad5c-4bee-9812-133d90489504,c479a02c-fab4-4784-b628-e6e119609749,d39b7f06-7e4a-49f4-9a0a-3501177fe65f,user-db,auth.call_user-db,2026-02-04 17:09:21.341140,2026-02-04 17:09:21.800754,459.61,error,timeout,504,user-db: Connection timeout after 30s
c59771d4-ad5c-4bee-9812-133d90489504,708f9c40-191f-45d5-ae92-be7dbe48ae4f,dc90e154-3a9a-4c44-83b9-bd922682f76b,catalog,gateway.call_catalog,2026-02-04 17:09:21.319503,2026-02-04 17:09:22.299960,980.46,error,timeout,504,catalog: Connection timeout after 30s
c59771d4-ad5c-4bee-9812-133d90489504,72c96c01-b19b-43ad-937c-5c4fd4bdfbec,708f9c40-191f-45d5-ae92-be7dbe48ae4f,catalog-db,catalog.call_catalog-db,2026-02-04 17:09:21.337461,2026-02-04 17:09:22.206600,869.14,error,timeout,500,catalog-db: Connection timeout after 30s
c59771d4-ad5c-4bee-9812-133d90489504,49620b25-632d-4b4c-baee-86e9cc3bc5a6,dc90e154-3a9a-4c44-83b9-bd922682f76b,order,gateway.call_order,2026-02-04 17:09:21.327570,2026-02-04 17:09:21.435526,107.96,ok,timeout,200,
c59771d4-ad5c-4bee-9812-133d90489504,e3f39841-4246-46fd-affa-bc46839a190b,49620b25-632d-4b4c-baee-86e9cc3bc5a6,payment,order.call_payment,2026-02-04 17:09:21.334209,2026-02-04 17:09:29.631285,8297.08,error,timeout,502,payment: Connection timeout after 30s
c59771d4-ad5c-4bee-9812-133d90489504,5c7f18bf-203d-418c-a3e9-1c7fcd826251,e3f39841-4246-46fd-affa-bc46839a190b,payment-gateway,payment.call_payment-gateway,2026-02-04 17:09:21.343387,2026-02-04 17:09:36.136694,14793.31,error,timeout,504,payment-gateway: Connection timeout after 30s
c59771d4-ad5c-4bee-9812-133d90489504,afd265c9-ab4c-44f4-b191-350ad34009d8,e3f39841-4246-46fd-affa-bc46839a190b,fraud-detection,payment.call_fraud-detection,2026-02-04 17:09:21.352049,2026-02-04 17:09:26.642711,5290.66,error,timeout,408,fraud-detection: Connection timeout after 30s
c59771d4-ad5c-4bee-9812-133d90489504,edb8291b-7954-47bb-b13a-d4f907875786,49620b25-632d-4b4c-baee-86e9cc3bc5a6,inventory,order.call_inventory,2026-02-04 17:09:21.345110,2026-02-04 17:09:21.381428,36.32,ok,timeout,200,
c59771d4-ad5c-4bee-9812-133d90489504,ebd1ad50-c76c-42f9-baf3-9f8aae8ef2a1,edb8291b-7954-47bb-b13a-d4f907875786,inventory-db,inventory.call_inventory-db,2026-02-04 17:09:21.364006,2026-02-04 17:09:21.388009,24.0,ok,timeout,200,
c59771d4-ad5c-4bee-9812-133d90489504,65171729-8f44-41a4-b406-fac771d1bd54,49620b25-632d-4b4c-baee-86e9cc3bc5a6,shipping,order.call_shipping,2026-02-04 17:09:21.335065,2026-02-04 17:09:21.484152,149.09,ok,timeout,200,
c59771d4-ad5c-4bee-9812-133d90489504,ad673dcd-6276-486c-81d7-d0a381690cb7,65171729-8f44-41a4-b406-fac771d1bd54,logistics-api,shipping.call_logistics-api,2026-02-04 17:09:21.343271,2026-02-04 17:09:21.497733,154.46,ok,timeout,200,
be4c95b2-422a-42ee-8068-592a8fb84153,52488171-b0fe-4cea-8663-1183710a1318,,gateway,http.request,2026-02-09 17:09:21.312115,2026-02-09 17:09:21.322222,10.11,error,normal,504,gateway: Internal server error
be4c95b2-422a-42ee-8068-592a8fb84153,207a3928-0d3c-47c5-817b-38bd402ce151,52488171-b0fe-4cea-8663-1183710a1318,catalog,gateway.call_catalog,2026-02-09 17:09:21.323940,2026-02-09 17:09:21.356101,32.16,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,81a59af9-0500-409e-9a67-906f70db983b,207a3928-0d3c-47c5-817b-38bd402ce151,catalog-db,catalog.call_catalog-db,2026-02-09 17:09:21.343871,2026-02-09 17:09:21.368501,24.63,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,d8a4495a-ff26-4961-9a44-6b2c6382a26d,207a3928-0d3c-47c5-817b-38bd402ce151,cache,catalog.call_cache,2026-02-09 17:09:21.331262,2026-02-09 17:09:21.337045,5.78,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,7d557313-b95c-4012-bc42-6e8be1ee710c,52488171-b0fe-4cea-8663-1183710a1318,order,gateway.call_order,2026-02-09 17:09:21.325248,2026-02-09 17:09:21.450747,125.5,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,a99f34a0-73ce-401c-a020-24b1ab620c03,7d557313-b95c-4012-bc42-6e8be1ee710c,payment,order.call_payment,2026-02-09 17:09:21.339011,2026-02-09 17:09:21.550782,211.77,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,d7a7fa8e-d497-4780-a26a-a1fae8a2762b,a99f34a0-73ce-401c-a020-24b1ab620c03,payment-gateway,payment.call_payment-gateway,2026-02-09 17:09:21.346372,2026-02-09 17:09:21.765970,419.6,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,9bc5d7ab-8b86-408a-bb89-adb060176bd4,a99f34a0-73ce-401c-a020-24b1ab620c03,fraud-detection,payment.call_fraud-detection,2026-02-09 17:09:21.346798,2026-02-09 17:09:21.479587,132.79,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,5a73f505-5d9c-40c3-9a3b-eaab33ca438e,7d557313-b95c-4012-bc42-6e8be1ee710c,inventory,order.call_inventory,2026-02-09 17:09:21.333776,2026-02-09 17:09:21.370295,36.52,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,f9a8aeb6-c055-4d2e-a7d9-eac7db27d8a0,5a73f505-5d9c-40c3-9a3b-eaab33ca438e,inventory-db,inventory.call_inventory-db,2026-02-09 17:09:21.342469,2026-02-09 17:09:21.371262,28.79,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,0bba0b0c-70cd-419b-91bd-3823279702f5,7d557313-b95c-4012-bc42-6e8be1ee710c,shipping,order.call_shipping,2026-02-09 17:09:21.336536,2026-02-09 17:09:21.527126,190.59,ok,normal,200,
be4c95b2-422a-42ee-8068-592a8fb84153,73c5936a-41ef-4c1b-8873-94a25f690445,0bba0b0c-70cd-419b-91bd-3823279702f5,logistics-api,shipping.call_logistics-api,2026-02-09 17:09:21.355557,2026-02-09 17:09:21.526941,171.38,ok,normal,200,
747901d7-604c-46ba-9ec2-93553292fbc2,b1df6d9d-0bc4-4c7e-aa2a-550d9e99229f,,gateway,http.request,2026-02-03 17:09:21.312510,2026-02-03 17:09:21.323479,10.97,ok,cascading_failure,200,
747901d7-604c-46ba-9ec2-93553292fbc2,e0036499-9fc9-4b2b-b75c-4aa311ce0c67,b1df6d9d-0bc4-4c7e-aa2a-550d9e99229f,auth,gateway.call_auth,2026-02-03 17:09:21.319473,2026-02-03 17:09:21.367927,48.45,ok,cascading_failure,200,
747901d7-604c-46ba-9ec2-93553292fbc2,fc0c32db-3c09-47f3-8444-66a50b794b53,e0036499-9fc9-4b2b-b75c-4aa311ce0c67,user-db,auth.call_user-db,2026-02-03 17:09:21.331331,2026-02-03 17:09:21.347341,16.01,ok,cascading_failure,200,
747901d7-604c-46ba-9ec2-93553292fbc2,1217b34d-2d47-4ebd-9572-e9982de64724,b1df6d9d-0bc4-4c7e-aa2a-550d9e99229f,catalog,gateway.call_catalog,2026-02-03 17:09:21.331546,2026-02-03 17:09:21.986978,655.43,error,cascading_failure,408,catalog: Upstream service unavailable
747901d7-604c-46ba-9ec2-93553292fbc2,402419e0-7904-4418-9319-410b1d8289de,1217b34d-2d47-4ebd-9572-e9982de64724,catalog-db,catalog.call_catalog-db,2026-02-03 17:09:21.337645,2026-02-03 17:09:21.632467,294.82,error,cascading_failure,503,catalog-db: Upstream service unavailable
747901d7-604c-46ba-9ec2-93553292fbc2,5d1e4a0f-a967-49d6-809e-7d8113df2576,1217b34d-2d47-4ebd-9572-e9982de64724,cache,catalog.call_cache,2026-02-03 17:09:21.349735,2026-02-03 17:09:21.423888,74.15,error,cascading_failure,408,cache: Upstream service unavailable
747901d7-604c-46ba-9ec2-93553292fbc2,5740041b-756d-49a8-896d-94ba8e7d8c30,b1df6d9d-0bc4-4c7e-aa2a-550d9e99229f,order,gateway.call_order,2026-02-03 17:09:21.328063,2026-02-03 17:09:21.425143,97.08,ok,cascading_failure,200,
747901d7-604c-46ba-9ec2-93553292fbc2,a6ce2b78-7096-4bd7-b381-7854f801bc65,5740041b-756d-49a8-896d-94ba8e7d8c30,payment,order.call_payment,2026-02-03 17:09:21.347871,2026-02-03 17:09:21.494767,146.9,ok,cascading_failure,200,
747901d7-604c-46ba-9ec2-93553292fbc2,a7213fe0-9731-4208-b710-06d0c4ecda01,a6ce2b78-7096-4bd7-b381-7854f801bc65,payment-gateway,payment.call_payment-gateway,2026-02-03 17:09:21.352988,2026-02-03 17:09:21.663354,310.37,ok,cascading_failure,200,
747901d7-604c-46ba-9ec2-93553292fbc2,d2ff8c7e-9136-42ed-9ee4-5662519ee084,a6ce2b78-7096-4bd7-b381-7854f801bc65,fraud-detection,payment.call_fraud-detection,2026-02-03 17:09:21.357362,2026-02-03 17:09:21.453407,96.04,ok,cascading_failure,200,
747901d7-604c-46ba-9ec2-93553292fbc2,5814f263-0560-4716-b376-337488553435,5740041b-756d-49a8-896d-94ba8e7d8c30,inventory,order.call_inventory,2026-02-03 17:09:21.347147,2026-02-03 17:09:21.825254,478.11,error,cascading_failure,500,inventory: Upstream service unavailable
747901d7-604c-46ba-9ec2-93553292fbc2,c131151a-6854-4280-938b-1a96437b8480,5814f263-0560-4716-b376-337488553435,inventory-db,inventory.call_inventory-db,2026-02-03 17:09:21.354479,2026-02-03 17:09:21.725887,371.41,error,cascading_failure,503,inventory-db: Upstream service unavailable
747901d7-604c-46ba-9ec2-93553292fbc2,e2bd74ef-f747-4cdf-97e4-4593bae421f7,5740041b-756d-49a8-896d-94ba8e7d8c30,shipping,order.call_shipping,2026-02-03 17:09:21.336117,2026-02-03 17:09:21.483626,147.51,ok,cascading_failure,200,
747901d7-604c-46ba-9ec2-93553292fbc2,3a03f148-9737-44d6-8247-08525b79d998,e2bd74ef-f747-4cdf-97e4-4593bae421f7,logistics-api,shipping.call_logistics-api,2026-02-03 17:09:21.345077,2026-02-03 17:09:26.513030,5167.95,error,cascading_failure,500,logistics-api: Upstream service unavailable
360e4a45-c2d5-4235-8ca4-87c1395d0f78,e3fd140f-7cee-4f62-b99b-7138f1b74add,,gateway,http.request,2026-02-08 17:09:21.312811,2026-02-08 17:09:21.320789,7.98,ok,timeout,200,
360e4a45-c2d5-4235-8ca4-87c1395d0f78,6f5bfb61-7216-4171-a3ae-545edf8694ff,e3fd140f-7cee-4f62-b99b-7138f1b74add,auth,gateway.call_auth,2026-02-08 17:09:21.330251,2026-02-08 17:09:22.869227,1538.98,error,timeout,502,auth: Connection timeout after 30s
360e4a45-c2d5-4235-8ca4-87c1395d0f78,b216e339-526a-4e1c-b3e3-eff99d8b4828,6f5bfb61-7216-4171-a3ae-545edf8694ff,user-db,auth.call_user-db,2026-02-08 17:09:21.339180,2026-02-08 17:09:21.354068,14.89,ok,timeout,200,
360e4a45-c2d5-4235-8ca4-87c1395d0f78,0e86a1c4-318d-46e6-a7b8-8fdf3396783e,e3fd140f-7cee-4f62-b99b-7138f1b74add,catalog,gateway.call_catalog,2026-02-08 17:09:21.326086,2026-02-08 17:09:21.350330,24.24,ok,timeout,200,
